,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45
0,-0.12079419302383627,-0.06558144101650952,0.3217486397653301,-0.29014510381695385,-0.32436803738185344,-0.3116792184477539,-0.5241131664589926,-0.17071013106269828,-0.3717116476886007,0.3263262130475016,-0.3403491866942977,-0.40130893596020734,-0.2198085538118413,-0.2369155430633084,0.3020432673480891,0.4118205159063769,-0.5600893157812856,0.3770960456300414,-0.3391926475189366,-0.503670827558931,-0.3178109501201639,0.3329419668855464,-0.3120726203582697,-0.4032657139669306,-0.24681974237683646,0.36587777145535255,0.5256534689095121,0.2810449432070304,0.3079827534045247,-0.35667485767956303,-0.2057642348275732,0.4251630259707824,-0.011054166024555176,-0.5669429949478659,0.44523361808533984,0.18740484140141087,0.3554974685301968,0.5298373621429033,0.3210725454441114,0.3820113615104002,-0.3142111329322973,0.196250461514038,0.2919916469096724,0.19356920197232655,-0.3223099091291254,P
1,-1.926652434366941,-2.351484966361536,0.11262281097684335,-0.385265193350308,0.08404484628605241,-0.07842234917510775,3.738632003897697,-1.6360033574854105,0.2046269674425025,-0.11726539250327846,0.29193810003611065,1.0247773877021642,-1.1763498520617326,-0.911166917746024,0.2174779502681056,-4.921593636205706,4.157029824778234,-0.8852655154990074,-0.08523664425498761,5.031477705423239,4.553304598846059,0.15024216752456945,-0.03619141071931856,0.972719005081922,-0.7030675204492692,-0.3056180537133116,-2.409944221406688,-4.6556578005254545,-0.08461951343957064,0.4250753116007659,-1.3124122014062838,-1.1312733577572829,0.36726381663635627,3.900143260946256,-1.3459936885130186,-4.273961728354972,-0.4326295063052632,-2.9897638529604014,0.061090870860764014,-0.4572528183136706,-0.053233936410108235,1.1997218395045144,0.2921087525144205,1.5625819533950016,0.03931659944071445,N
2,-0.26156498449471244,-0.2187824187611656,0.32000373710837104,-0.32953568281073203,-0.3385683423310122,-0.3331997601339975,-0.26770077046237906,-0.287088497141393,-0.3421372651532313,0.32670477801302683,-0.3388312186872661,-0.35604391305965605,-0.31412759836561777,-0.31119298447286475,0.32962002598401385,0.09992032434566916,-0.2902659196504243,0.33705865410103863,-0.35430847390906994,-0.19918205185847848,-0.1575526466457817,0.3323353325526122,-0.32930275741533194,-0.35831896744960035,-0.30933969086963475,0.3487945158357341,0.3859906370293262,-0.01164712455578176,0.3183505256702852,-0.3361232009642485,-0.3212710592064109,0.3688098642266049,0.06312631409788128,-0.34101821642624663,0.3836743216746004,-0.09624363978655724,0.34078705129347664,0.35392673554676923,0.33532518036169884,0.3815416413183605,-0.33103825581668017,0.2898486745278509,0.3366354983441747,0.32638829520910884,-0.334735654025522,P
3,-0.1254152912038556,-0.06946355483435808,0.32077931148331273,-0.2930761081316981,-0.3288394215087965,-0.3156070274193311,-0.5249558608912643,-0.17281244346618835,-0.3662303108689095,0.3294019176437704,-0.34476766322407165,-0.4057182130143519,-0.22240188681896916,-0.24076938885544824,0.3054454805001232,0.4056928219005847,-0.5589339956731184,0.3827650059630898,-0.3387609731764533,-0.5026100665854376,-0.3341018852537776,0.33008080327013833,-0.3162425348071323,-0.40622062456609415,-0.25185943114619125,0.3651466597316928,0.5225385916378329,0.2787277381693849,0.31428888646512804,-0.3593555898056081,-0.2094076001016862,0.4266432584089573,-0.030612004881919924,-0.5655990970617532,0.4461521727412353,0.18487888789705356,0.3588736744732429,0.5311834447491947,0.32321142206441983,0.3832367241171536,-0.3177746290912664,0.2013880349714823,0.2969755185170618,0.19542095526423897,-0.3258415999932518,P
4,-0.10122334134989497,-0.04321445236013978,0.3458025561590913,-0.2980810646661313,-0.33541831087900525,-0.3219899458594945,-0.5963582550474693,-0.16143667589044386,-0.4102296161943923,0.3429336059601412,-0.3550144223495814,-0.4255368834891712,-0.21534719494106425,-0.23481511748523945,0.31177385408257,0.49092631886687205,-0.6364183171592571,0.3980847939655479,-0.3584031996777347,-0.5782585859244715,-0.3234521128754285,0.3599872413036689,-0.32292815336369896,-0.4301322165165317,-0.24561148497117774,0.393064091695734,0.5821665346439931,0.3428928693497537,0.3164739063042524,-0.3784396388033501,-0.19456516357404727,0.4569062546414891,-0.0014692561014523662,-0.6348214316122556,0.4790911003323459,0.2441599143646525,0.3749604403474933,0.5857401974475963,0.33615359848459897,0.4019118815525474,-0.3261837187825247,0.187348345278204,0.29525127504485804,0.18107980651589048,-0.3354753935600401,P
5,-0.08796584431973213,-0.1123262750209404,-0.12954384084514298,0.09133326465502836,0.15810601903576466,0.13765582154781875,0.6055840748798629,-0.07236233404510473,0.1225215925047772,-0.17351022102090474,0.18905188123591088,0.264415677357357,-0.02696803806223813,0.03500431335824687,-0.12084607274016967,-0.4724618530779138,0.5730915282397945,-0.27980161770235273,0.09279670598590788,0.5588159753081987,0.40375568369748704,-0.0984653197887611,0.1527504546400953,0.2452465177455288,0.07676856346731797,-0.15362068275666252,-0.3124711474528611,-0.4542952668304481,-0.19624292662579915,0.20610798128717212,-0.06134365710469983,-0.2416304696608127,0.5407699238054544,0.4661389557711906,-0.23471001568951275,-0.43086779032405936,-0.20085938813868973,-0.4471374338881513,-0.1292277670693249,-0.12250401240651387,0.14351626391007666,-0.014546022576977924,-0.10216674181644557,0.12480001619889936,0.1516691774369532,N
6,0.09946504396256522,0.15285154819711902,0.06969441090986321,-0.0508587624729837,-0.08622121237480737,-0.07201369361610845,-0.34167953145245183,0.057756550808144035,-0.11857440960886614,0.08186777539253381,-0.10091762913406936,-0.16791381227794955,0.01024795063229428,-0.0012206058851647193,0.06119383512357815,0.4549764647154196,-0.4117626691957452,0.1392825838289642,-0.09884062914003797,-0.4783845510516709,-0.431892687281928,0.08124224608275303,-0.07125218782017051,-0.1688027547944838,-0.00992688084946579,0.12115358326491217,0.3243521796285408,0.3875685635665676,0.06673353737401329,-0.1123810595899533,0.01392753952837928,0.19312155075918494,0.1468167345206513,-0.4297395608337137,0.22369972948678846,0.3209777440335535,0.11453575637629565,0.33640517315909063,0.07868829052159229,0.15605599807661832,-0.07281533518187172,-0.03627985420902785,0.058369570232344126,-0.01913924052846152,-0.08185480339241355,N
7,-0.8317776796387102,-1.1403727597539055,-0.5899030441115195,0.3424901311743147,0.6746114738783068,0.5626174913657945,3.199361460600733,-0.5917290851606347,0.8395209653593299,-0.7220281625626827,0.8294766892391586,1.3441498311585274,-0.25640295856284,-0.052841933564684834,-0.4665340551316066,-3.4785351530595827,3.4135513712903154,-1.2524944376226348,0.5736086711783203,3.7183266907218258,2.93252281282404,-0.5667024200662979,0.5963763716010423,1.3148747032256345,0.0989146291656819,-0.8716000762603983,-2.288246263215866,-3.1036285623379056,-0.6780829806955022,0.9450135856972968,-0.386979084239185,-1.4270179016189466,0.6294870348814641,3.1948087094408675,-1.5568391099985288,-2.75902191735349,-0.939461265795302,-2.675870660116785,-0.5887094802242514,-0.920595858105162,0.586961809452334,0.2740107655876941,-0.3871286964554941,0.5824320891048861,0.6523600113456757,N
8,-0.09434908444590316,-0.034183837976488184,0.30778634098498125,-0.2770286497350343,-0.3168777805705788,-0.3021356539581238,-0.551623639476822,-0.14534698867943568,-0.35809912813064443,0.3176613090763316,-0.33471922950069577,-0.403320313058017,-0.1993813876238742,-0.21942187271849709,0.290746238131589,0.4588817576392341,-0.5931155895633891,0.37794561754154704,-0.32715945181586703,-0.5519882480290215,-0.3810082569109893,0.3176892618020555,-0.3029295660345705,-0.4037865854347878,-0.23186035411103514,0.3569422017801173,0.5386605821216226,0.330737247173838,0.3011665338782287,-0.35091627817428744,-0.18545402076475706,0.4266406456678872,-0.015606363654403991,-0.5987911503328108,0.4492248243202003,0.23390948282281396,0.3504745721071792,0.5511667281843498,0.31042895542164045,0.37749712508838057,-0.30454042659535696,0.17667042509087988,0.2815116295883624,0.17034486814071476,-0.31356768238003435,P
9,-0.4709892993634234,-0.608363351019819,-0.4185978040622919,0.24242545799142415,0.4685487165528544,0.3995095340654996,2.150332762214557,-0.3548631648850075,0.4921715615124869,-0.5222227707057304,0.5777942093953317,0.886420298459656,-0.1683296387984117,0.011887057556557928,-0.3400221764151233,-2.0093549864349565,2.1614902685918542,-0.8813642152137813,0.3250102719507841,2.232863818488619,1.5938301134472814,-0.3602520942797723,0.4354408501965838,0.8435860631542621,0.13042857274358946,-0.5424361500704522,-1.3059836149234971,-1.8601715088295576,-0.5409511643656641,0.6604214759528799,-0.28973608375612137,-0.8820534952160376,1.214058287751545,1.871509677275202,-0.9014658272543604,-1.7140273182579615,-0.6411736776216105,-1.6655656642349297,-0.4002366122536255,-0.4872790391477068,0.4215066818804284,0.09886071494215586,-0.26666297221196145,0.4685687554586914,0.4530375650479034,N
